Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
D.J. Augustin,0.0,,PG,4900,ORL,1,1.0,109.0,20.0,15.0,105,106,13,8,9,9,26,28,26,27.3,21.7,12.6,30.9,26.0,23.6,4.8,28.4,27.8,5.7
Marcus Smart,14.0,,SG,4900,BOS,0,1.0,117.0,18.0,13.0,106,114,9,10,9,11,34,30,32,24.9,28.0,18.5,37.4,33.5,30.7,6.3,34.4,33.9,6.9
Ian Mahinmi,5.0,,C,4800,WAS,1,1.0,108.0,16.0,15.0,102,102,-4,4,6,6,23,24,21,23.1,21.2,11.9,30.4,25.5,26.4,5.5,23.8,33.6,7.0
Willie Cauley-Stein,4.0,,C,4800,GSW,0,1.0,102.0,15.0,16.0,100,108,-7,5,6,7,16,24,23,22.0,24.2,16.8,31.7,24.5,25.9,5.4,26.3,35.3,7.4
Alex Len,2.0,,C,4800,ATL,1,1.0,109.0,18.0,19.0,100,105,-3,8,7,7,25,20,19,24.8,20.7,9.5,31.9,20.5,23.1,4.8,21.3,15.7,3.3
Nemanja Bjelica,6.0,,PF,4800,SAC,1,1.0,112.0,19.0,16.0,102,109,-1,9,10,9,25,28,27,26.3,25.5,16.0,35.0,28.5,28.1,5.9,27.3,19.5,4.1
Paul Millsap,3.0,,PF,4800,DEN,0,1.0,116.0,20.0,18.0,106,110,9,8,8,9,25,24,25,22.1,24.8,15.9,33.7,24.5,25.6,5.3,23.6,10.3,2.1
Miles Bridges,2.0,,SF,4800,CHA,1,1.0,102.0,18.0,12.0,101,104,-19,11,10,11,29,29,31,24.5,24.1,15.5,32.8,31.0,22.8,4.8,35.2,32.4,6.8
Tim Hardaway Jr.,0.0,,SF,4800,DAL,1,1.0,114.0,22.0,14.0,103,104,3,14,17,12,25,30,26,27.4,20.9,10.5,31.4,27.0,21.0,4.4,21.6,25.8,5.4
Dorian Finney-Smith,0.0,,SF,4800,DAL,1,1.0,114.0,13.0,13.0,103,104,3,10,8,7,33,32,29,23.4,20.0,13.0,27.1,31.5,24.0,5.0,36.9,22.0,4.6
Bismack Biyombo,3.0,,C,4700,CHA,1,1.0,102.0,17.0,18.0,101,104,6,8,6,6,30,25,19,21.1,18.5,8.2,28.9,25.5,24.0,5.1,22.9,11.4,2.4
Cody Zeller,0,,C,4500,CHA,1,1.0,102.0,21.0,20.0,101,104,6,5,7,8,17,19,23,20.2,24.0,14.0,34.1,21.0,21.9,4.9,23.4,18.8,4.2
Gary Harris,0.0,,SG,4500,DEN,0,1.0,116.0,15.0,11.0,106,110,7,9,10,10,34,35,34,22.3,22.8,15.1,30.5,34.0,24.0,5.3,36.0,9.1,2.0
Terrence Ross,4.0,,SG,4500,ORL,1,1.0,109.0,22.0,14.0,105,106,1,15,11,11,28,27,25,22.6,20.9,13.8,27.9,26.5,21.8,4.8,22.1,24.6,5.5
Glenn Robinson III,4.0,,SF,4300,GSW,0,1.0,102.0,16.0,12.0,100,108,9,13,12,11,31,33,32,22.8,22.7,14.6,30.9,32.0,23.3,5.4,26.7,21.5,5.0
Daniel Theis,3.0,,PF,4300,BOS,0,1.0,117.0,14.0,15.0,106,114,5,10,7,6,25,22,23,22.2,22.8,15.0,30.5,23.0,23.1,5.4,21.6,27.4,6.4
Marquese Chriss,0.0,,PF,4300,GSW,0,1.0,102.0,19.0,18.0,100,108,-14,6,6,5,20,21,18,22.4,19.8,9.4,30.3,17.5,18.1,4.2,14.7,17.5,4.1
Garrett Temple,1.0,,SG,4300,BKN,0,1.0,104.0,17.0,10.0,100,104,2,14,13,10,35,34,30,24.7,22.0,13.6,30.4,32.0,22.3,5.2,29.3,17.4,4.0
Jordan Clarkson,2.0,,SG,4200,UTA,0,1.0,112.0,26.0,18.0,106,110,8,8,11,11,25,24,23,18.7,21.8,12.5,31.0,24.5,20.8,5.0,24.8,20.7,4.9
T.J. McConnell,3.0,,PG,4200,IND,0,1.0,108.0,21.0,17.0,100,110,-4,6,6,6,21,23,19,20.4,19.1,11.1,27.2,21.0,20.8,5.0,21.4,21.1,5.0
Jose Juan Barea,0.0,,PG,4200,DAL,1,1.0,114.0,19.25964316057774,14.355819881053526,103,104,-17,12,9,9,27,20,16,18.5,17.4,11.5,23.4,11.0,10.7,2.5,14.9,2.7,0.6
Josh Hart,7.0,,SG,4200,NOR,1,1.0,108.0,16.0,12.0,102,104,-9,8,8,9,26,27,28,23.0,24.2,15.7,32.8,30.5,24.6,5.9,26.9,13.1,3.1
Anzejs Pasecniks,0,,C,4200,WAS,1,1.0,108.0,19.25964316057774,14.355819881053526,102,102,-4,8,6,6,20,20,21,18.6,18.1,9.8,26.3,21.0,19.2,4.6,22.8,14.8,3.5
Michael Porter,0,,PF,4200,DEN,0,1.0,116.0,23.0,19.0,106,110,9,9,8,5,18,18,10,20.6,10.9,2.7,19.1,16.5,17.6,4.2,20.1,15.6,3.7
Thaddeus Young,4.0,,PF,4200,CHI,0,1.0,105.0,21.0,11.0,102,107,-1,8,8,9,22,21,22,19.3,19.1,11.5,26.6,24.0,21.1,5.0,27.6,35.3,8.4
Rudy Gay,0.0,,SF,4200,SAS,1,1.0,110.0,21.0,16.0,107,99,-12,8,7,9,21,22,23,25.6,23.1,15.1,31.0,20.0,20.3,4.8,24.6,27.1,6.5
Donte DiVincenzo,0.0,,SG,4200,MIL,0,1.0,118.0,16.0,14.0,103,110,1,4,5,7,25,25,24,20.0,22.2,13.6,30.8,24.0,21.5,5.1,26.6,24.3,5.8
Omari Spellman,0.0,,PF,4100,GSW,0,1.0,102.0,19.0,17.0,100,108,-14,8,5,6,21,13,17,15.5,17.2,7.0,27.4,21.0,19.3,4.7,22.1,28.2,6.9
Delon Wright,0.0,,SG,4100,DAL,1,1.0,114.0,17.0,19.0,103,104,-17,7,8,6,22,21,21,25.1,22.1,11.4,32.8,18.0,19.1,4.7,24.7,25.7,6.3
Kyle O'Quinn,0,,C,4100,PHI,1,2.0,110.0,19.25964316057774,14.355819881053526,100,105,0,3,1,3,13,8,10,7.8,11.1,0.9,21.3,0.0,0.0,0.0,0.0,0.0,0.0
Cory Joseph,0,,PG,4100,SAC,1,1.0,112.0,15.0,9.0,102,109,7,6,6,6,19,21,26,17.2,17.7,9.3,26.1,20.5,14.9,3.6,22.1,21.1,5.1
Derrick White,0,,PG,4100,SAS,1,1.0,110.0,18.0,14.0,107,99,1,7,7,8,25,24,24,21.5,20.7,13.1,28.2,23.0,20.5,5.0,20.1,18.3,4.5
