Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Deonte Burton,,,SG,3500,OKC,@BKN,0.0,108.0,,,105,106,13%,1,3,3,2,8,8,2.6,4.6,-0.4,9.7,0.0,0.0,0.0,15.6,16.1,4.6
Wenyen Gabriel,,,PF,3500,SAC,@PHO,0.0,110.0,,,105,109,1%,0,1,2,5,5,6,3.4,4.3,-1.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Bone,,O,PG,3500,DET,@CLE,1.0,112.0,,,101,113,7%,2,2,2,2,2,2,0.7,0.7,-2.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver,,,PF,3500,POR,@TOR,1.0,110.0,11.0,6.0,103,101,3%,2,3,3,16,16,16,9.5,9.0,2.0,16.1,15.5,9.0,2.6,11.0,4.8,1.4
Theo Pinson,,,SG,3500,BKN,OKC,0.0,109.0,24.0,5.0,100,105,-2%,2,6,6,6,11,13,9.6,10.2,4.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Antetokounmpo,,O,PF,3500,LAL,NYK,1.0,117.0,,,101,110,7%,0,0,0,1,1,1,0.6,0.6,-0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Khyri Thomas,,O,SG,3500,DET,@CLE,1.0,112.0,,,101,113,14%,0,0,0,3,3,3,0.5,0.5,-0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Dewan Hernandez,,O,PF,3500,TOR,POR,2.0,112.0,,,104,109,0%,2,1,1,2,3,3,3.6,3.6,-0.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Allonzo Trier,,,SG,3500,NYK,@LAL,1.0,105.0,,,103,102,-3%,5,4,4,13,13,13,9.3,10.6,2.4,18.9,0.0,0.0,0.0,12.0,5.7,1.6
Devontae Cacok,,O,PF,3500,LAL,NYK,1.0,117.0,,,101,110,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shamorie Ponds,,,PG,3500,TOR,POR,2.0,112.0,,,104,109,6%,1,1,1,2,3,3,4.0,4.0,0.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0
Dean Wade,,,PF,3500,CLE,DET,1.0,108.0,,,102,110,8%,1,1,1,5,5,5,3.0,3.0,0.7,5.2,0.0,0.0,0.0,5.9,4.4,1.3
Matt Thomas,,,SG,3500,TOR,POR,2.0,112.0,,,104,109,6%,2,4,3,6,11,11,7.0,7.2,2.7,11.8,13.0,9.0,2.6,14.9,13.2,3.8
Taj Gibson,,,PF,3500,NYK,@LAL,1.0,105.0,14.0,12.0,103,102,-7%,4,3,4,16,14,16,9.9,13.6,6.5,20.7,14.0,11.8,3.4,19.7,17.6,5.0
Luguentz Dort,,O,SG,3500,OKC,@BKN,0.0,108.0,,,105,106,13%,5,4,4,17,18,16,6.5,6.1,3.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0
John Konchar,,O,SG,3500,MEM,MIN,1.0,116.0,,,105,107,3%,0,0,0,4,4,4,0.6,0.6,-0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Cook,,,PF,3500,CLE,DET,1.0,108.0,,,102,110,8%,1,1,1,3,3,3,3.8,3.3,1.1,5.6,0.0,0.0,0.0,,0.0,0.0
Jaylen Hoard,,,SF,3500,POR,@TOR,1.0,110.0,,,103,101,3%,0,1,1,2,3,3,2.8,3.1,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0
Marko Guduric,,,SG,3500,MEM,MIN,1.0,116.0,18.0,8.0,105,107,3%,3,3,5,10,10,14,5.9,9.8,2.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0
Oshae Brissett,,,SF,3500,TOR,POR,2.0,112.0,,,104,109,0%,2,3,2,12,12,8,7.5,4.4,-0.3,9.1,0.0,0.0,0.0,22.7,23.7,6.8
Kyle Guy,,O,SG,3500,SAC,@PHO,0.0,110.0,,,105,109,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moses Brown,,,C,3500,POR,@TOR,1.0,110.0,,,103,101,-7%,1,2,2,3,4,4,4.6,3.8,-0.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Lecque,,,PG,3500,PHO,SAC,1.0,117.0,,,100,108,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Windler,,O,SG,3500,CLE,DET,1.0,108.0,,,102,110,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talen Horton-Tucker,,O,SG,3500,LAL,NYK,1.0,117.0,,,101,110,2%,1,1,1,3,3,3,3.0,3.0,0.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0
Ignas Brazdeikis,,,SF,3500,NYK,@LAL,1.0,105.0,,,103,102,-7%,1,3,3,3,7,6,2.9,3.0,-0.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0
Nassir Little,,,SF,3500,POR,@TOR,1.0,110.0,13.0,8.0,103,101,3%,2,1,3,3,8,13,2.1,9.0,0.3,17.6,0.0,0.0,0.0,4.2,4.2,1.2
Jared Dudley,,,SF,3500,LAL,NYK,1.0,117.0,,,101,110,1%,1,1,1,1,5,8,2.4,4.5,-0.6,9.5,0.0,0.0,0.0,4.5,0.0,0.0
Nicolas Claxton,,,PF,3500,BKN,OKC,0.0,109.0,,,100,105,-11%,1,1,2,10,10,12,6.0,8.2,2.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Ellington,,,SG,3500,NYK,@LAL,1.0,105.0,16.0,5.0,103,102,0%,2,2,4,8,10,14,5.1,7.8,1.5,14.1,0.0,0.0,0.0,14.8,10.7,3.1
Louis King,,,SF,3500,DET,@CLE,1.0,112.0,,,101,113,6%,1,2,2,2,3,3,3.2,3.2,-0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin James,,,SG,3500,SAC,@PHO,0.0,110.0,,,105,109,3%,1,1,3,2,3,10,2.9,7.8,-0.9,16.4,0.0,0.0,0.0,6.2,6.5,1.9
Brandon Knight,0.0,,PG,3500,CLE,DET,1.0,108.0,,,102,110,5%,4,4,5,12,12,11,7.2,8.6,1.4,15.7,21.0,16.2,4.6,24.2,23.9,6.8
Malcolm Miller,,,PF,3500,TOR,POR,2.0,112.0,,,104,109,8%,0,0,1,1,4,6,0.6,3.1,-1.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Johnson,,,PG,3500,PHO,SAC,1.0,117.0,17.0,8.0,100,108,9%,8,5,6,12,13,18,9.7,12.7,6.1,19.4,0.0,0.0,0.0,9.0,11.2,3.2
Stanley Johnson,,,SF,3500,TOR,POR,2.0,112.0,,,104,109,8%,3,2,2,7,4,4,3.2,3.0,0.4,5.7,0.0,0.0,0.0,17.4,12.6,3.6
Kadeem Allen,,,SG,3500,NYK,@LAL,1.0,105.0,,,103,102,0%,5,5,5,11,13,13,11.5,11.5,0.0,23.0,0.0,0.0,0.0,4.5,0.0,0.0
Abdel Nader,,,SF,3500,OKC,@BKN,0.0,108.0,16.0,11.0,105,106,-17%,1,2,5,2,7,16,3.3,10.1,2.8,17.4,12.0,7.5,2.1,16.1,13.5,3.9
Alfonzo McKinnie,,,SF,3500,CLE,DET,1.0,108.0,14.0,6.0,102,110,4%,7,3,3,25,14,11,6.6,6.5,0.1,12.9,0.0,0.0,0.0,,0.0,0.0
Mike Muscala,,,PF,3500,OKC,@BKN,0.0,108.0,,,105,106,-1%,3,2,3,11,8,10,3.9,7.1,0.9,13.2,14.5,11.7,3.3,17.3,20.1,5.7
Caleb Swanigan,,,PF,3500,SAC,@PHO,0.0,110.0,,,105,109,1%,1,1,1,5,4,3,2.7,3.1,0.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0
Skal Labissiere,,O,PF,3500,POR,@TOR,1.0,110.0,14.0,16.0,103,101,3%,7,6,5,22,22,18,22.4,16.8,6.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0
Cheick Diallo,,,PF,3500,PHO,SAC,1.0,117.0,,,100,108,-13%,2,2,3,7,7,9,5.3,9.2,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0
Tony Snell,0.0,,SG,3500,DET,@CLE,1.0,112.0,11.0,9.0,101,113,14%,7,6,7,23,23,27,11.2,13.9,7.6,20.2,20.0,11.4,3.3,30.6,25.8,7.4
